code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,0.33%,6.31,"1,619.98"
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,0.21%,6.07,"1,037.24"
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	600703,三安光电,0.19%,39.87,928.17
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	002129,中环股份,0.17%,30.11,851.81
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	600745,闻泰科技,0.17%,8.50,833.00
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	002049,紫光国微,0.16%,7.25,775.68
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	600584,长电科技,0.13%,18.71,639.69
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	002371,北方华创,0.11%,3.71,532.59
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	002185,华天科技,0.09%,36.32,424.24
008887,华夏国证半导体芯片ETF联接A,gp,2021年1季度股票投资明细,2021-03-31,	603160,汇顶科技,0.08%,3.73,417.98
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,0.33%,6.31,"1,619.98"
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,0.21%,6.07,"1,037.24"
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	600703,三安光电,0.19%,39.87,928.17
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	002129,中环股份,0.17%,30.11,851.81
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	600745,闻泰科技,0.17%,8.50,833.00
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	002049,紫光国微,0.16%,7.25,775.68
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	600584,长电科技,0.13%,18.71,639.69
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	002371,北方华创,0.11%,3.71,532.59
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	002185,华天科技,0.09%,36.32,424.24
008888,华夏国证半导体芯片ETF联接C,gp,2021年1季度股票投资明细,2021-03-31,	603160,汇顶科技,0.08%,3.73,417.98
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	002841,视源股份,6.00%,131.14,"17,089.87"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	688099,晶晨股份,5.80%,200.96,"16,521.03"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	002049,紫光国微,5.50%,146.37,"15,660.24"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	300207,欣旺达,5.48%,803.95,"15,620.68"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	01347,华虹半导体,5.14%,409.49,"14,656.97"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	600460,士兰微,5.11%,601.39,"14,571.69"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	01810,小米集团-W,4.45%,582.50,"12,677.17"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	002475,立讯精密,4.33%,364.60,"12,334.55"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	603601,再升科技,3.58%,908.39,"10,210.26"
010003,景顺长城电子信息产业股票A,gp,2021年1季度股票投资明细,2021-03-31,	600570,恒生电子,3.56%,120.66,"10,135.17"
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	603986,兆易创新,0.02%,0.60,118.50
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	600584,长电科技,0.02%,2.40,102.17
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	688008,澜起科技,0.01%,0.70,58.02
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	688012,中微公司,0.01%,0.35,55.16
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	603160,汇顶科技,0.01%,0.35,54.44
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	688099,晶晨股份,0.00%,0.30,23.62
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	600667,太极实业,0.00%,2.30,21.74
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	603005,晶方科技,0.00%,0.31,19.91
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	600206,有研新材,0.00%,1.40,18.70
007300,国联安中证半导体ETF联接A,gp,2020年4季度股票投资明细,2020-12-31,	688368,晶丰明源,0.00%,0.10,17.21
007300,国联安中证半导体ETF联接A,gp,2020年3季度股票投资明细,2020-09-30,	603986,兆易创新,0.01%,0.25,43.24
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	603986,兆易创新,0.17%,2.60,613.37
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	603160,汇顶科技,0.10%,1.60,356.64
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	600584,长电科技,0.08%,9.20,287.68
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	603005,晶方科技,0.04%,1.60,125.86
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	600667,太极实业,0.03%,10.40,122.93
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	600171,上海贝岭,0.02%,4.60,79.95
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	600360,华微电子,0.02%,6.40,55.30
007300,国联安中证半导体ETF联接A,gp,2020年2季度股票投资明细,2020-06-30,	603068,博通集成,0.01%,0.60,48.35
007300,国联安中证半导体ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	600460,士兰微,0.00%,0.01,0.13
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	603986,兆易创新,0.02%,0.60,118.50
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	600584,长电科技,0.02%,2.40,102.17
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	688008,澜起科技,0.01%,0.70,58.02
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	688012,中微公司,0.01%,0.35,55.16
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	603160,汇顶科技,0.01%,0.35,54.44
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	688099,晶晨股份,0.00%,0.30,23.62
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	600667,太极实业,0.00%,2.30,21.74
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	603005,晶方科技,0.00%,0.31,19.91
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	600206,有研新材,0.00%,1.40,18.70
007301,国联安中证半导体ETF联接C,gp,2020年4季度股票投资明细,2020-12-31,	688368,晶丰明源,0.00%,0.10,17.21
007301,国联安中证半导体ETF联接C,gp,2020年3季度股票投资明细,2020-09-30,	603986,兆易创新,0.01%,0.25,43.24
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	603986,兆易创新,0.17%,2.60,613.37
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	603160,汇顶科技,0.10%,1.60,356.64
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	600584,长电科技,0.08%,9.20,287.68
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	603005,晶方科技,0.04%,1.60,125.86
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	600667,太极实业,0.03%,10.40,122.93
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	600171,上海贝岭,0.02%,4.60,79.95
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	600360,华微电子,0.02%,6.40,55.30
007301,国联安中证半导体ETF联接C,gp,2020年2季度股票投资明细,2020-06-30,	603068,博通集成,0.01%,0.60,48.35
007301,国联安中证半导体ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	600460,士兰微,0.00%,0.01,0.13
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,8.99%,1.12,"2,250.08"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,8.62%,8.05,"2,157.24"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	600809,山西汾酒,8.19%,6.16,"2,050.05"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	603589,口子窖,8.10%,32.72,"2,028.64"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	002568,百润股份,6.63%,15.24,"1,660.81"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,6.56%,7.30,"1,642.65"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	600882,妙可蓝多,5.77%,25.41,"1,445.57"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	00291,华润啤酒,4.74%,23.04,"1,186.64"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	600305,恒顺醋业,4.71%,61.85,"1,178.87"
009876,天弘甄选食品饮料股票C,gp,2021年1季度股票投资明细,2021-03-31,	002507,涪陵榨菜,4.70%,28.00,"1,176.46"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	002409,雅克科技,7.77%,79.08,"4,400.75"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	300782,卓胜微,6.33%,5.89,"3,587.01"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	300567,精测电子,6.24%,64.50,"3,537.55"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	688981,中芯国际,5.52%,57.58,"3,127.82"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,5.39%,11.89,"3,052.40"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	688037,芯源微,5.25%,38.80,"2,973.64"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,5.16%,17.11,"2,923.76"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	688012,中微公司,5.10%,26.90,"2,891.48"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	688126,沪硅产业,4.93%,118.80,"2,794.08"
001404,招商移动互联网产业股票基金,gp,2021年1季度股票投资明细,2021-03-31,	002371,北方华创,4.88%,19.27,"2,766.00"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	688099,晶晨股份,9.07%,52.98,"4,355.72"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	300188,美亚柏科,8.53%,238.23,"4,099.89"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	300454,深信服,7.19%,13.99,"3,456.42"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	000066,中国长城,6.49%,209.89,"3,118.94"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	688396,华润微,5.87%,50.55,"2,821.00"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	600703,三安光电,5.20%,107.34,"2,498.88"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	002410,广联达,5.16%,37.34,"2,478.80"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,4.64%,39.87,"2,228.78"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	00700,腾讯控股,4.35%,4.05,"2,088.02"
005763,中欧电子信息产业沪港深股票C,gp,2021年1季度股票投资明细,2021-03-31,	300408,三环集团,4.16%,47.76,"2,000.22"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	002262,恩华药业,42.86%,688.47,"10,210.02"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	00728,中国电信,7.96%,840.60,"1,896.92"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	00941,中国移动,7.68%,42.50,"1,830.13"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,6.36%,68.84,"1,515.17"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	00762,中国联通,5.60%,359.40,"1,333.50"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,5.57%,55.10,"1,327.46"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	002727,一心堂,4.26%,21.88,"1,014.13"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	603992,松霖科技,4.25%,60.39,"1,013.34"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	603330,上海天洋,4.21%,33.65,"1,001.88"
008134,鹏华优选价值股票,gp,2021年1季度股票投资明细,2021-03-31,	300682,朗新科技,4.16%,63.41,991.10
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	688036,传音控股,1.86%,0.18,37.69
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,1.51%,0.10,30.61
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	000100,TCL科技,1.51%,3.27,30.54
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,1.41%,0.38,28.56
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	002460,赣锋锂业,1.39%,0.30,28.28
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,1.35%,1.00,27.30
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	002129,中环股份,1.32%,0.95,26.88
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	603799,华友钴业,1.30%,0.38,26.45
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	600438,通威股份,1.23%,0.76,24.88
161718,招商沪深300高贝塔,gp,2021年1季度股票投资明细,2021-03-31,	000725,京东方A,1.22%,3.96,24.83
code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	300454,深信服,9.10%,123.34,"30,464.96"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	002439,启明星辰,8.97%,900.01,"30,033.47"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	600588,用友网络,8.89%,833.34,"29,758.46"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,8.85%,173.33,"29,619.40"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	002594,比亚迪,8.52%,173.33,"28,514.91"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	300124,汇川技术,7.66%,300.00,"25,653.13"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	300661,圣邦股份,6.91%,100.04,"23,138.65"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	688536,思瑞浦,6.47%,60.00,"21,648.00"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	688030,山石网科,5.11%,531.98,"17,119.21"
008120,万家自主创新混合A,hh,2021年1季度股票投资明细,2021-03-31,	688561,奇安信,4.39%,166.00,"14,704.28"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	300454,深信服,9.10%,123.34,"30,464.96"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	002439,启明星辰,8.97%,900.01,"30,033.47"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	600588,用友网络,8.89%,833.34,"29,758.46"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,8.85%,173.33,"29,619.40"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	002594,比亚迪,8.52%,173.33,"28,514.91"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	300124,汇川技术,7.66%,300.00,"25,653.13"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	300661,圣邦股份,6.91%,100.04,"23,138.65"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	688536,思瑞浦,6.47%,60.00,"21,648.00"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	688030,山石网科,5.11%,531.98,"17,119.21"
008121,万家自主创新混合C,hh,2021年1季度股票投资明细,2021-03-31,	688561,奇安信,4.39%,166.00,"14,704.28"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300012,华测检测,5.87%,43.33,"1,234.91"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	600570,恒生电子,5.33%,13.34,"1,120.95"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,5.04%,12.89,"1,059.53"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,4.90%,11.20,"1,031.37"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300454,深信服,4.87%,4.15,"1,025.05"
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300124,汇川技术,3.84%,9.46,808.89
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	600309,万华化学,3.79%,7.56,798.34
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,3.44%,26.58,724.57
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,2.88%,1.88,605.68
001255,长城改革红利混合,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,2.39%,1.26,502.88
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	300373,扬杰科技,7.96%,5.00,196.90
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	300007,汉威科技,6.98%,11.00,172.59
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	002636,金安国纪,6.63%,14.70,163.91
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	688519,南亚新材,6.48%,5.70,160.17
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	603186,华正新材,6.35%,3.90,157.13
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	600745,闻泰科技,6.22%,1.57,153.86
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	002034,旺能环境,5.21%,7.00,128.80
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	300476,胜宏科技,5.11%,5.39,126.40
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	002036,联创电子,4.84%,12.00,119.76
004211,金鹰周期优选混合,hh,2021年1季度股票投资明细,2021-03-31,	600183,生益科技,4.69%,5.10,115.87
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	002025,航天电器,4.80%,4.67,219.77
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000733,振华科技,4.48%,3.76,205.30
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,4.08%,0.58,186.86
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	603986,兆易创新,4.07%,1.09,186.26
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	688536,思瑞浦,4.00%,0.51,183.00
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600570,恒生电子,3.98%,2.17,182.28
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	688023,安恒信息,3.14%,0.54,143.64
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	300327,中颖电子,3.08%,3.64,141.23
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	688396,华润微,3.07%,2.52,140.64
001339,兴银鼎新灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	002463,沪电股份,3.06%,8.37,140.11
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	002727,一心堂,5.01%,34.71,"1,609.16"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300379,东方通,4.69%,36.99,"1,508.12"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,4.30%,8.00,"1,379.92"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300474,景嘉微,3.55%,14.45,"1,138.99"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300726,宏达电子,3.16%,14.45,"1,014.82"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	002407,多氟多,3.13%,50.32,"1,005.88"
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	002013,中航机电,3.11%,102.54,998.74
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300034,钢研高纳,3.07%,42.92,987.21
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	603096,新经典,2.99%,18.22,960.19
008961,华商科技创新混合,hh,2021年1季度股票投资明细,2021-03-31,	300680,隆盛科技,2.91%,30.15,933.68
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	688396,华润微,9.22%,4.66,260.07
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	600460,士兰微,8.66%,10.09,244.48
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	300450,先导智能,8.57%,3.06,241.71
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,8.55%,0.94,241.32
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	300496,中科创达,7.77%,1.80,219.33
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	300782,卓胜微,7.34%,0.34,207.06
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	605111,新洁能,6.08%,1.07,171.55
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	603290,斯达半导,5.00%,0.83,141.02
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	002402,和而泰,4.57%,6.28,128.99
002863,金信深圳成长混合发起式,hh,2021年1季度股票投资明细,2021-03-31,	300474,景嘉微,4.02%,1.44,113.47
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,8.12%,134.25,"4,584.68"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	002891,中宠股份,7.52%,95.20,"4,244.12"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	603039,泛微网络,7.10%,44.03,"4,007.59"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	300724,捷佳伟创,6.67%,34.75,"3,764.47"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	300415,伊之密,5.84%,164.81,"3,297.85"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	300785,值得买,5.81%,41.21,"3,278.24"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	002027,分众传媒,5.66%,344.31,"3,195.15"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	002599,盛通股份,4.70%,708.32,"2,656.19"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	600486,扬农化工,4.49%,21.12,"2,532.71"
161605,融通蓝筹成长混合,hh,2021年1季度股票投资明细,2021-03-31,	300124,汇川技术,3.69%,24.37,"2,083.79"
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,5.35%,1.49,381.38
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	688005,容百科技,4.98%,6.22,355.16
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	603663,三祥新材,4.93%,22.96,351.52
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	000002,万科A,3.49%,8.29,248.55
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	600096,云天化,3.18%,30.89,226.73
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	600460,士兰微,3.18%,9.36,226.72
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	603678,火炬电子,3.05%,3.78,217.17
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	603290,斯达半导,2.89%,1.21,206.00
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	000733,振华科技,2.71%,3.54,193.03
005118,金信价值精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	600549,厦门钨业,2.54%,9.86,180.83
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.41%,1.15,"2,310.35"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,7.28%,10.09,"2,270.45"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	600809,山西汾酒,6.14%,5.75,"1,913.60"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	603486,科沃斯,6.02%,13.74,"1,875.88"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	000799,酒鬼酒,5.79%,11.86,"1,804.62"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,5.76%,6.70,"1,795.47"
007192,恒越研究精选混合C,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,5.69%,5.80,"1,775.26"
